"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"108","La idea era clara: Parar a Leo Messi. https://t.co/GxxAVSmTLI",FALSE,0,NA,2018-06-17 06:04:26,FALSE,NA,"1008228857776877570",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gsuli_7",0,FALSE,FALSE,NA,NA,"España","es","http://pbs.twimg.com/profile_images/897925272833593344/HNe6by2Y_normal.jpg"
"109","RT @JukiHoki: Messi balik ke hotel, puter lagu di instastory, backgroundnya diitemin.",FALSE,0,NA,2018-06-17 06:04:25,FALSE,NA,"1008228856174501888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaveGrantS",401,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/995687841098223616/2_DZKeH9_normal.jpg"
"110","RT @Oledobrasil: E o pessoal sempre pergunta como parar o Messi  .... É fácil: só colocar a camisa da Argentina nele!",FALSE,0,NA,2018-06-17 06:04:25,FALSE,NA,"1008228856166219777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","michelnpc",2127,TRUE,FALSE,NA,NA,"","pt","http://pbs.twimg.com/profile_images/1000805028578422784/YU-8BU37_normal.jpg"
"111","RT @DammitArsenal: Best meme ever created on Messi, Ronaldo and Benzema. <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082> https://t.co/KcCGz8rdXk",FALSE,0,NA,2018-06-17 06:04:25,FALSE,NA,"1008228855629246464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FaizalMusneb80",9322,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/973496348128395264/7l2t_Pd2_normal.jpg"
"112","RT @kiwilou94: messi messi MESSICO MESSICO JAAJAJJA NO TE LO SUPERO NUNCA WE, SOMOS LA MAMADA 
#DesmadrePreGoliza 

 https://t.co/YCZBS1TStD",FALSE,0,NA,2018-06-17 06:04:24,FALSE,NA,"1008228850243792896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lourry2869",101,TRUE,FALSE,NA,NA,"México","es","http://pbs.twimg.com/profile_images/1003507116907192320/VirSLZ1u_normal.jpg"
"113","RT @PauloIssler: Agora eu entendo pq chamavam o Luan de Luanel Messi!",FALSE,0,NA,2018-06-17 06:04:24,FALSE,NA,"1008228848541097984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aimevieiraa",34,TRUE,FALSE,NA,NA,"São Leopoldo","pt","http://pbs.twimg.com/profile_images/1008116329105195008/-q4paUCk_normal.jpg"
"114","RT @TrollFootball: Christian Cueva's penalty has just landed next to Messi's and Ramos's penalty. https://t.co/hOafmVKI74",FALSE,0,NA,2018-06-17 06:04:22,FALSE,NA,"1008228842803204097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Richup5",1791,TRUE,FALSE,NA,NA,"","it","http://pbs.twimg.com/profile_images/930458641995587584/o35CZY4f_normal.jpg"
"115","RT @poxinena: Messi si no traes la copa tráeme a Rúrik Gislason https://t.co/VrZPxMuIvT",FALSE,0,NA,2018-06-17 06:04:21,FALSE,NA,"1008228838806052864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maxigutierrez03",1965,TRUE,FALSE,NA,NA,"CABA","es","http://pbs.twimg.com/profile_images/986732609744011264/KsNkW4ZE_normal.jpg"
"116","RT @BarcAddicts: Then how are Ronaldo fans still tweeting about Messi? https://t.co/irI8GwAJnc",FALSE,0,NA,2018-06-17 06:04:21,FALSE,NA,"1008228837304332289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","herndez_r",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1000075959528112128/_IGjDIHz_normal.jpg"
"117","RT @SofianeRaul: Ça fait 3 ans qu'on lit des tweets :  ""Messi est en mission !!!!!!""

Ça fait 3 ans que Ronaldo enchaîne Ligues des Champio…",FALSE,0,NA,2018-06-17 06:04:20,FALSE,NA,"1008228832174919681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LmrFranck",1012,TRUE,FALSE,NA,NA,"Bussy-Saint-Georges, Ile-de-France","fr","http://pbs.twimg.com/profile_images/823104570851201024/rho3rpoT_normal.jpg"
"118","RT @BellSaavedra: Messi no falló el penal, el arquero lo atajó. No es error de Lionel, es MÉRITO de Halldórsson.",FALSE,0,NA,2018-06-17 06:04:19,FALSE,NA,"1008228830266392576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MontseMongelos",269,TRUE,FALSE,NA,NA,"Paraguay","es","http://pbs.twimg.com/profile_images/989592483075182593/zEcEj5AP_normal.jpg"
"119","Rt If You Think Messi Will Only Win The World Cup On PlayStation https://t.co/XRchRxqucf",FALSE,0,NA,2018-06-17 06:04:19,FALSE,NA,"1008228829251424256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Cumbs",1,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/968804449341886464/R1EduiK4_normal.jpg"
"120","RT @UnaJevaSeria: Narrador: Messi, Messi... 
Yo: Messi que más aplauda, le mando, le mando, le mando a la niña... https://t.co/osOD7gIAUF",FALSE,0,NA,2018-06-17 06:04:18,FALSE,NA,"1008228825837326336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","El_Duqu3",7,TRUE,FALSE,NA,NA,"Santiago, Chile","es","http://pbs.twimg.com/profile_images/993993155065368576/LvieZgum_normal.jpg"
"121","@brianphillips This is fabulous, and the difference between Messi and Ronaldo (to the outsider) is exactly that. Ro… https://t.co/m0TS60ZlqM",FALSE,0,"brianphillips",2018-06-17 06:04:18,TRUE,"1008045741103767552","1008228824742617088","52034714","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marco4J",0,FALSE,FALSE,NA,NA,"Don Rickles was there. ","en","http://pbs.twimg.com/profile_images/378800000339813220/b57d79127c5050aa8a29003192930888_normal.jpeg"
"122","RT @PatrickTimmons1: In 2 days of World Cup football we’ve already seen a country with a population of 330,000 draw to Argentina, Ronaldo s…",FALSE,0,NA,2018-06-17 06:04:18,FALSE,NA,"1008228824188882944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fahad_basrawi",2114,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1008117615917748225/GuErs-od_normal.jpg"
"123","RT @Rhevolverr: 11. Mexicanos y argentinos se encuentran de frente y se retan a un duelo de cánticos y porras, los argentinos terminan y lo…",FALSE,0,NA,2018-06-17 06:04:17,FALSE,NA,"1008228821135343617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Paolacitlali24",1628,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/1000763031679221761/dit1voqo_normal.jpg"
"124","@pisto_gol Messi, guarda caso spesso proprio negli appuntamenti decisivi, paga la sua ""personalità"".
Non sa prender… https://t.co/nqKFEAWfjQ",FALSE,0,"pisto_gol",2018-06-17 06:04:16,TRUE,"1008224409012920326","1008228818144899072","2762840061","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","JapigioPeuceta",0,FALSE,FALSE,NA,NA,"Apulia & Roma","it","http://pbs.twimg.com/profile_images/999973395335991297/cdJUZBSs_normal.jpg"
"125","Kalau hitungan kebintangannya dalam hal jumlah gol susah. Neymar tdk sampai ke level messi ronaldo. Messi ronaldo a… https://t.co/3asSuxFoVP",FALSE,0,NA,2018-06-17 06:04:16,TRUE,NA,"1008228817914097664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AK_Guci",0,FALSE,FALSE,NA,NA,"Padang, Indonesia.","en","http://pbs.twimg.com/profile_images/758201441743876096/KHoDGykF_normal.jpg"
"126","RT @DHughesy: As a way for @Optus to regain the love of Australia I believe they must allow @sbs to show all games of the World Cup. To not…",FALSE,0,NA,2018-06-17 06:04:16,FALSE,NA,"1008228816601272320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NickRossTech",138,TRUE,FALSE,NA,NA,"Sydney, New South Wales","en","http://pbs.twimg.com/profile_images/887611240394010624/PfE3nob4_normal.jpg"
"127","RT @TsamaraDKI: Terlalu cepat mengatakan Messi gagal dalam #WorldCup, tapi untuk saat ini, harusnya kita sepakat bahwa Ronaldo memang pemai…",FALSE,0,NA,2018-06-17 06:04:16,FALSE,NA,"1008228816018259968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fadhlirusydii",149,TRUE,FALSE,NA,NA,"pinggiran kasur","id","http://pbs.twimg.com/profile_images/924186630944055297/hEPF1btQ_normal.jpg"
"128","RT @maaroofB: A quick reminder that the first 2018 fifa World Cup penalty miss was by Messi",FALSE,0,NA,2018-06-17 06:04:15,FALSE,NA,"1008228812419682304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sigini_Jr",1,TRUE,FALSE,NA,NA,"Katsina, Nigeria","en","http://pbs.twimg.com/profile_images/1006322463905665024/HtUi5pr0_normal.jpg"
"129","RT @_ana_c: Pegar pênalti do Messi não é nada perto de fazer um filme independente e preencher edital",FALSE,0,NA,2018-06-17 06:04:15,FALSE,NA,"1008228812268720128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aburca",250,TRUE,FALSE,NA,NA,"Finland","en","http://pbs.twimg.com/profile_images/985049109445992448/jVnt_epA_normal.jpg"
"130","RT @AUThackeray: Id not get into a Messi v Ronaldo debate to say who is G.O.A.T.... they both are beyond it. Last night was a cracker of a…",FALSE,0,NA,2018-06-17 06:04:15,FALSE,NA,"1008228811480207360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KishorC31441832",59,TRUE,FALSE,NA,NA,"<U+092A><U+0948><U+0920><U+0923> <U+0938><U+0902><U+092D><U+093E><U+091C><U+0940><U+0928><U+0917><U+0930> ","en","http://pbs.twimg.com/profile_images/981395443950260225/DJP6Qy8b_normal.jpg"
"131","RT @ChoiceJMC: Mano kkkkkk a guerra entre Cristiano e Messi vai além de guerras como Biscoito e Bolacha",FALSE,0,NA,2018-06-17 06:04:14,FALSE,NA,"1008228809571819520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","m_pnkw",565,TRUE,FALSE,NA,NA,"rj<f0><U+009F><U+008C><U+00B4>","pt","http://pbs.twimg.com/profile_images/1006205131392733184/DAoN21Xb_normal.jpg"
"132","@atmxinet ¿Veis? Solo esto ocurre con Messi. Ahora también se le exige que se dedique al atletismo. 

<f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082>

(PD; Lo… https://t.co/pBAXicnSBI",FALSE,0,"atmxinet",2018-06-17 06:04:14,TRUE,"1008224348786823168","1008228808854523904","701435368621510657","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RaoulfrMolina",0,FALSE,FALSE,NA,NA,"Barcelona, Tabarnia","es","http://pbs.twimg.com/profile_images/968121816983199744/pXyF5OeG_normal.jpg"
"133","RT @halilovic_aly: Messi à mit 91 buts en une année civile en jouant milieu,ailier,meneur....
Essayez de trouver d'autres sujets pour en dé…",FALSE,0,NA,2018-06-17 06:04:14,FALSE,NA,"1008228806887460864",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","anisterville",113,TRUE,FALSE,NA,NA,"Terville, France","fr","http://pbs.twimg.com/profile_images/1005367225094688768/s6T0POa0_normal.jpg"
"134","'It hurts to have missed the penalty': Messi after the miss against Iceland https://t.co/wQFIwHwPM6",FALSE,0,NA,2018-06-17 06:04:14,FALSE,NA,"1008228806874705920",NA,"<a href=""http://hocalwire.com"" rel=""nofollow"">Hocalwire</a>","BfirstKannada",0,FALSE,FALSE,NA,NA,"Bengaluru, India","en","http://pbs.twimg.com/profile_images/875249428986085376/7CHZIAAO_normal.jpg"
"135","RT @sukanstar: Lupa nak cakap semalam..messi bangang..

Messi ni paling tak sesuai datang ke JDT..

1 je sebab..tak pandai ambik penalti..…",FALSE,0,NA,2018-06-17 06:04:13,FALSE,NA,"1008228805570203648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wnzkwn",174,TRUE,FALSE,NA,NA,"Malaysia","en","http://pbs.twimg.com/profile_images/1005863251190603776/S61LYb-G_normal.jpg"
"136","RT @iam__kellyjoe: Ronaldo wins a penalty, steps up, scores.
Messi wins a penalty, steps up, misses. 

Ronaldo wins a free kick, steps up,…",FALSE,0,NA,2018-06-17 06:04:13,FALSE,NA,"1008228805511663617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","faithebibi",1305,TRUE,FALSE,NA,NA,"Abuja, Nigeria","en","http://pbs.twimg.com/profile_images/1006492744536285187/ABvELtaD_normal.jpg"
"137","RT @SiLaPicasSosCra: Messi no se rindió, solo está esperando el jueves, Messi se inyectaba hormonas de crecimiento solo, mira si se va a re…",FALSE,0,NA,2018-06-17 06:04:13,FALSE,NA,"1008228804588920838",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NicoMartin268",58,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/951307159802994689/5JC3d9Es_normal.jpg"
"138","RT @LucianaYoya: Gente quejándose porque hay gente puteando a Messi: 34729
Gente puteando a Messi: 0 

No existen los anti Messi, los inven…",FALSE,0,NA,2018-06-17 06:04:13,FALSE,NA,"1008228804354105345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tinchospinilla",105,TRUE,FALSE,NA,NA,"Junin De Los Andes (Nqn)","es","http://pbs.twimg.com/profile_images/1007044014225231873/xi5BMbS8_normal.jpg"
"139","@ESPNFC Propaganda has began!!!!! Messi missed a pk no excuses, Portugal hasn't won the world cup so y'all chill. There is still Neymar.",FALSE,0,"ESPNFC",2018-06-17 06:04:13,FALSE,"1008005427739680768","1008228804349833217","18091004","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soyguapo_1",0,FALSE,FALSE,NA,NA,"Lagos, Nigeria","en","http://pbs.twimg.com/profile_images/975509456086814720/wTv-81YV_normal.jpg"
"140","RT @TrollFootball: Difference b/w Leo Messi &amp; Cristiano Ronaldo.

https://t.co/iZQsMD79sJ",FALSE,0,NA,2018-06-17 06:04:13,FALSE,NA,"1008228804018388994",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NorAkmal_Z",6665,TRUE,FALSE,NA,NA,"Seremban, Negeri Sembilan","en","http://pbs.twimg.com/profile_images/1006187781075304449/vAZ9-Z0Y_normal.jpg"
"141","RT @vuhsace: I was texting this girl that said “I thought messi played for Barcelona why is he in Argentina?” Haven’t talked to her since.",FALSE,0,NA,2018-06-17 06:04:13,FALSE,NA,"1008228803515174912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mydawghaffilive",1587,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/864861846976770048/CDIIS1Qt_normal.jpg"
"142","#FifaWorldCup2018 #FIFAWorldCup
Messi be like: https://t.co/Y3YHuaEqa9",FALSE,0,NA,2018-06-17 06:04:13,FALSE,NA,"1008228802726592512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","quitenikhil",0,FALSE,FALSE,NA,NA,"<U+0928><U+0908> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940>, <U+092D><U+093E><U+0930><U+0924>","en","http://pbs.twimg.com/profile_images/999832126030671872/cg28nLux_normal.jpg"
"143","RT @Geniuscious: @danielmarven Everytime Messi is on the ball, Island be<f0><U+009F><U+0098><U+00AD><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082>, but he still remain the best https://t.co/tYgdA8XEsh",FALSE,0,NA,2018-06-17 06:04:13,FALSE,NA,"1008228802189721601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danielmarven",2,TRUE,FALSE,NA,NA,"South Africa","en","http://pbs.twimg.com/profile_images/996060509735702528/1IYzGnOC_normal.jpg"
"144","RT @futdata1: Funny Referee Moments <f0><U+009F><U+0098><U+0082>
Snoop Dogg - The Next Episode (San Holo) <f0><U+009F><U+008E><U+00B5>
__________________
#futbol#433#madrid#pogba#neymar#messi#r…",FALSE,0,NA,2018-06-17 06:04:12,FALSE,NA,"1008228801539690496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lwandle37120346",49,TRUE,FALSE,NA,NA,"Lwandle, South Africa","en","http://pbs.twimg.com/profile_images/1008227563674722304/Od6cqE4k_normal.jpg"
"145","RT @_thatUtsavOjha: ""Whereas Cristiano Ronaldo stepped up in style, Messi has failed.""

Commentator is fucking ruthless.",FALSE,0,NA,2018-06-17 06:04:11,FALSE,NA,"1008228796485562368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HeroicMesut",325,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/946951350331506690/gmdbMpOI_normal.jpg"
"146","RT @wieshanadyaa: ADA MESSI PUN TAK MENANG<f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082> marah benor tv3 ni #FifaWorldCup18 https://t.co/8eIvICTV8g",FALSE,0,NA,2018-06-17 06:04:11,FALSE,NA,"1008228796275703809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shakiraiman_",23,TRUE,FALSE,NA,NA,"Kuala Lumpur Federal Territory, Malaysia","en","http://pbs.twimg.com/profile_images/920033817376841728/1mwmNeoj_normal.jpg"
"147","RT @plesbol_: Prestasi di World Cup 2018 saat ini:

-Real Madrid:
Nacho 1x
Ronaldo 3x
Luka Modric 1x

-Atletico Madrid:
J Gimenez 1x
Diego…",FALSE,0,NA,2018-06-17 06:04:11,FALSE,NA,"1008228796267294720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","caur_lu",327,TRUE,FALSE,NA,NA,"jakarta, Indonesia","en","http://pbs.twimg.com/profile_images/937279925622513665/fcaE4AMi_normal.jpg"
"148","RT @yjhseungcheol: “Do you like Football?”
“YES!”
“Do you like Messi?”
“No, I like Kim Mingyu” https://t.co/qPhKnpyQjj",FALSE,0,NA,2018-06-17 06:04:11,FALSE,NA,"1008228794551787520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kookiehao",184,TRUE,FALSE,NA,NA,"+65, my threads in link below","en","http://pbs.twimg.com/profile_images/990632590217379840/0ZsXU9EE_normal.jpg"
"149","RT @SabriReyiziniz: Messi uzayliysa, Ronaldo uzaydir.",FALSE,0,NA,2018-06-17 06:04:11,FALSE,NA,"1008228793721507840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hurbaysel",790,TRUE,FALSE,NA,NA,"izmir","tr","http://pbs.twimg.com/profile_images/920932267882622976/apiS_axy_normal.jpg"
"150","RT @nadine_daiana: VER A MESSI LEVANTAR LA COPA DEL MUNDO https://t.co/ADeCZkkYWP",FALSE,0,NA,2018-06-17 06:04:10,FALSE,NA,"1008228792454795264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rodriguezmxgui",335,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/1006650231935533056/ONRzD7q7_normal.jpg"
"151","RT @EPLBible: Messi: ""Siri, who's the best player in the world?""

Siri: ""Cristiano Ronaldo"" https://t.co/t4d2gmhRLv",FALSE,0,NA,2018-06-17 06:04:10,FALSE,NA,"1008228792387526656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cibimarukuchan",4551,TRUE,FALSE,NA,NA,"oasis","en","http://pbs.twimg.com/profile_images/995991599032107014/IxnhAxnx_normal.jpg"
"152","@Chivas @eduardochof19 “Si sacas el pie antes, la bola no sabra lo que quieres”. Después de ese consejo de Maradona… https://t.co/pOCZdfUbN5",FALSE,0,"Chivas",2018-06-17 06:04:10,TRUE,"1008037915811819520","1008228790709911552","9161692","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","muffassaa",0,FALSE,FALSE,NA,NA,"México","es","http://pbs.twimg.com/profile_images/1007777689632030720/QDjLFLED_normal.jpg"
"153","RT @davyNolan85: Messi or Ronaldo?? Who cares!! Lets just enjoy them both while we can.",FALSE,0,NA,2018-06-17 06:04:10,FALSE,NA,"1008228790592589824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PrithaJha",4,TRUE,FALSE,NA,NA,"Mumbai, India","en","http://pbs.twimg.com/profile_images/511122989610319873/75t1KCVV_normal.jpeg"
"154","RT @Taliban910: Niembro sobre Sampaoli, la selección y Messi. Imperdible https://t.co/4dKgCp1xcv",FALSE,0,NA,2018-06-17 06:04:10,FALSE,NA,"1008228790420557824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mheviagalleg",510,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/972305580965679110/--CySEn1_normal.jpg"
"155","RT @Beisbologo: Que tontería no disfrutar a Messi por ser fanático de Ronaldo y viceversa. Que maravilla ver los deportes sin ningún apasio…",FALSE,0,NA,2018-06-17 06:04:10,FALSE,NA,"1008228790009585664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mdienemann",79,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/412009318125277184/bX9KytIB_normal.jpeg"
"156","RT @DammitArsenal: Best meme ever created on Messi, Ronaldo and Benzema. <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082> https://t.co/KcCGz8rdXk",FALSE,0,NA,2018-06-17 06:04:09,FALSE,NA,"1008228787933274112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","muhdiwanfitri",9322,TRUE,FALSE,NA,NA,"cave","en","http://pbs.twimg.com/profile_images/986458876714209281/HFOJUenw_normal.jpg"
"157","RT @TomasKassahun: World Cup Messi= Playoff DeMar DeRozan",FALSE,0,NA,2018-06-17 06:04:09,FALSE,NA,"1008228787551531008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thewhitehammer2",18,TRUE,FALSE,NA,NA,"Chy's guts","en","http://pbs.twimg.com/profile_images/930711107462991872/X51F0-1n_normal.jpg"
"158","RT @FJKT48_Bandung: Makasih ka @Uty_JKT48 telah kasih Messi hadiah <f0><U+009F><U+0098><U+008A> https://t.co/fgaLIYwFm2",FALSE,0,NA,2018-06-17 06:04:09,FALSE,NA,"1008228787413086208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Samuderabiru5",3,TRUE,FALSE,NA,NA,"Indonesia","id","http://pbs.twimg.com/profile_images/1001700064073482241/q3Aj6YR5_normal.jpg"
"159","So Ronaldo scored a hattrick against one of the world’s best defences and goalkeeper, yet “King” Messi couldn’t eve… https://t.co/xYEQZ2FHAt",FALSE,0,NA,2018-06-17 06:04:08,TRUE,NA,"1008228784452009985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IamNkanyiso",0,FALSE,FALSE,NA,NA,"RSA:KZN ","en","http://pbs.twimg.com/profile_images/993847674481922049/Vu9ZjtIb_normal.jpg"
"160","RT @SrNaninho: Gran explicación de @Evra sobre la diferencia de liderazgo que hay entre Cristiano y Messi, y por qué Cristiano es más deter…",FALSE,0,NA,2018-06-17 06:04:08,FALSE,NA,"1008228783768391680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Diazsamuel2014",319,TRUE,FALSE,NA,NA,"Santa marta (union magdalena)","es","http://pbs.twimg.com/profile_images/980589397048471557/I9O4x-o7_normal.jpg"
"161","RT @asturias081: Aunque no lo crean el Técnico de Islandia (QUE EMPATÓ CON LA ARGENTINA DE MESSI) es Odontólogo (no cobro por dirigir la se…",FALSE,0,NA,2018-06-17 06:04:08,FALSE,NA,"1008228783202201600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","florencicosb",1510,TRUE,FALSE,NA,NA,"Olot","es","http://pbs.twimg.com/profile_images/548456066041012224/osDCFQTT_normal.jpeg"
"162","RT @ParttymNigerian: When you remember Messi will still play against Super Eagles <f0><U+009F><U+0098><U+00B0> https://t.co/I2FJpoaddk",FALSE,0,NA,2018-06-17 06:04:07,FALSE,NA,"1008228780299771904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ncheido",99,TRUE,FALSE,NA,NA,"Japan, in Jesus Name<f0><U+009F><U+0098><U+0082>","en","http://pbs.twimg.com/profile_images/1008223758954520576/uMmwqfgn_normal.jpg"
"163","RT @NoAlFMI: Si los Argentinos  tuviéramos el mismo nivel de exigencia con Macri que con Messi, ya lo hubiéramos rajado de la presidencia.…",FALSE,0,NA,2018-06-17 06:04:07,FALSE,NA,"1008228779431464961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KrrOmar",4,TRUE,FALSE,NA,NA,"Salta","es","http://pbs.twimg.com/profile_images/786481266992578560/S5MLFcOi_normal.jpg"
"164","RT @Martinpdisalvo: MESSI TE AMO ME CHUPA UN HUEVO QUE ERRES 45.000 penales sos lo mejor que le pasó a Argentina",FALSE,0,NA,2018-06-17 06:04:07,FALSE,NA,"1008228779255320576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasoncabj12",14304,TRUE,FALSE,NA,NA,"Argentina","es","http://pbs.twimg.com/profile_images/992206328658628608/EvyYJENd_normal.jpg"
"165","RT @FCBarcelonaFl: Sergio Aguero: ""Messi is normal, he is human. Today we have to be with him. We know that at any moment you can define a…",FALSE,0,NA,2018-06-17 06:04:07,FALSE,NA,"1008228779230187520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adeniyiokoya",43,TRUE,FALSE,NA,NA,"surulere","en","http://pbs.twimg.com/profile_images/935073487420641280/fO2PPCet_normal.jpg"
"166","RT @BlaugranAtlas: Suarez rate son match
Maroc se prend une clim par l'Iran
Ronaldo met un triplé à l'Espagne
La France galère contre l'Aus…",FALSE,0,NA,2018-06-17 06:04:07,FALSE,NA,"1008228778349334528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnneJenIvy",297,TRUE,FALSE,NA,NA,"Damso <f0><U+009F><U+0092><U+0093>","en","http://pbs.twimg.com/profile_images/1008095199300669440/Y6_5-wpk_normal.jpg"
